Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip Duration (hh:mm),Trip Duration (in mins),Trip Date,Request Time,Day Of Week,Is Weekend,Trip Completed,Driver Assigned,Trip Request Time Slot
4260,Airport,19,Trip Completed,14-07-2016 06:11,14-07-2016 06:59,00:47,48,14-07-2016,6:11 AM,Thursday,No,Yes,Yes,Morning
4395,City,19,Trip Completed,14-07-2016 08:00,14-07-2016 08:54,00:54,54,14-07-2016,8:00 AM,Thursday,No,Yes,Yes,Morning
5919,City,19,Trip Completed,15-07-2016 10:03,15-07-2016 10:59,00:55,56,15-07-2016,10:03 AM,Friday,No,Yes,Yes,Morning
6002,Airport,19,Trip Completed,15-07-2016 12:04,15-07-2016 12:53,00:49,49,15-07-2016,12:04 PM,Friday,No,Yes,Yes,Afternoon
468,City,20,Trip Completed,11-07-2016 09:20,11-07-2016 10:05,00:45,45,11-07-2016,9:20 AM,Monday,No,Yes,Yes,Morning
693,Airport,20,Trip Completed,11-07-2016 13:51,11-07-2016 15:01,01:10,70,11-07-2016,1:51 PM,Monday,No,Yes,Yes,Afternoon
1178,City,20,Trip Completed,11-07-2016 21:05,11-07-2016 22:06,01:01,61,11-07-2016,9:05 PM,Monday,No,Yes,Yes,Late Night
2103,City,20,Trip Completed,12-07-2016 16:08,12-07-2016 17:18,01:10,70,12-07-2016,4:08 PM,Tuesday,No,Yes,Yes,Afternoon
2292,Airport,20,Trip Completed,12-07-2016 18:46,12-07-2016 19:23,00:37,37,12-07-2016,6:46 PM,Tuesday,No,Yes,Yes,Evening
3339,City,20,Trip Completed,13-07-2016 12:40,13-07-2016 13:30,00:49,49,13-07-2016,12:40 PM,Wednesday,No,Yes,Yes,Afternoon
3694,City,20,Trip Completed,13-07-2016 19:33,13-07-2016 20:35,01:01,62,13-07-2016,7:33 PM,Wednesday,No,Yes,Yes,Evening
4469,City,20,Trip Completed,14-07-2016 08:45,14-07-2016 09:48,01:02,63,14-07-2016,8:45 AM,Thursday,No,Yes,Yes,Morning
6432,City,20,Trip Completed,15-07-2016 19:50,15-07-2016 20:30,00:39,39,15-07-2016,7:50 PM,Friday,No,Yes,Yes,Evening
1895,City,21,Trip Completed,12-07-2016 10:20,12-07-2016 10:52,00:32,32,12-07-2016,10:20 AM,Tuesday,No,Yes,Yes,Morning
1981,Airport,21,Trip Completed,12-07-2016 12:23,12-07-2016 12:56,00:33,33,12-07-2016,12:23 PM,Tuesday,No,Yes,Yes,Afternoon
3744,Airport,21,Trip Completed,13-07-2016 20:28,13-07-2016 21:22,00:54,55,13-07-2016,8:28 PM,Wednesday,No,Yes,Yes,Evening
4433,Airport,21,Trip Completed,14-07-2016 08:26,14-07-2016 09:12,00:45,46,14-07-2016,8:26 AM,Thursday,No,Yes,Yes,Morning
6039,Airport,21,Trip Completed,15-07-2016 13:11,15-07-2016 13:38,00:26,27,15-07-2016,1:11 PM,Friday,No,Yes,Yes,Afternoon
6543,City,21,Trip Completed,15-07-2016 20:54,15-07-2016 22:12,01:18,78,15-07-2016,8:54 PM,Friday,No,Yes,Yes,Evening
110,City,22,Trip Completed,11-07-2016 05:05,11-07-2016 06:06,01:01,61,11-07-2016,5:05 AM,Monday,No,Yes,Yes,Night
362,City,22,Trip Completed,11-07-2016 08:01,11-07-2016 09:18,01:17,77,11-07-2016,8:01 AM,Monday,No,Yes,Yes,Morning
666,Airport,22,Trip Completed,11-07-2016 13:02,11-07-2016 13:45,00:43,43,11-07-2016,1:02 PM,Monday,No,Yes,Yes,Afternoon
926,City,22,Trip Completed,11-07-2016 18:28,11-07-2016 19:34,01:06,66,11-07-2016,6:28 PM,Monday,No,Yes,Yes,Evening
1180,Airport,22,Trip Completed,11-07-2016 21:01,11-07-2016 22:14,01:13,73,11-07-2016,9:01 PM,Monday,No,Yes,Yes,Late Night
1900,City,22,Trip Completed,12-07-2016 10:32,12-07-2016 11:42,01:10,70,12-07-2016,10:32 AM,Tuesday,No,Yes,Yes,Morning
2506,City,22,Trip Completed,12-07-2016 21:01,12-07-2016 21:38,00:37,37,12-07-2016,9:01 PM,Tuesday,No,Yes,Yes,Late Night
3064,City,22,Trip Completed,13-07-2016 08:02,13-07-2016 08:58,00:56,57,13-07-2016,8:02 AM,Wednesday,No,Yes,Yes,Morning
3327,Airport,22,Trip Completed,13-07-2016 12:24,13-07-2016 13:23,00:58,59,13-07-2016,12:24 PM,Wednesday,No,Yes,Yes,Afternoon
3601,City,22,Trip Completed,13-07-2016 18:39,13-07-2016 19:29,00:50,50,13-07-2016,6:39 PM,Wednesday,No,Yes,Yes,Evening
4768,Airport,22,Trip Completed,14-07-2016 15:39,14-07-2016 16:49,01:09,70,14-07-2016,3:39 PM,Thursday,No,Yes,Yes,Afternoon
5142,City,22,Trip Completed,14-07-2016 20:17,14-07-2016 20:48,00:31,31,14-07-2016,8:17 PM,Thursday,No,Yes,Yes,Evening
5366,Airport,22,Trip Completed,14-07-2016 23:27,15-07-2016 00:19,00:52,52,14-07-2016,11:27 PM,Thursday,No,Yes,Yes,Late Night
5575,City,22,Trip Completed,15-07-2016 05:53,15-07-2016 06:50,00:56,56,15-07-2016,5:53 AM,Friday,No,Yes,Yes,Night
5902,City,22,Trip Completed,15-07-2016 09:52,15-07-2016 10:37,00:44,44,15-07-2016,9:52 AM,Friday,No,Yes,Yes,Morning
6694,Airport,22,Trip Completed,15-07-2016 22:45,15-07-2016 23:17,00:32,32,15-07-2016,10:45 PM,Friday,No,Yes,Yes,Late Night
523,Airport,23,Trip Completed,11-07-2016 09:48,11-07-2016 10:37,00:49,49,11-07-2016,9:48 AM,Monday,No,Yes,Yes,Morning
747,City,23,Trip Completed,11-07-2016 15:53,11-07-2016 16:43,00:50,50,11-07-2016,3:53 PM,Monday,No,Yes,Yes,Afternoon
1371,Airport,23,Trip Completed,12-07-2016 00:22,12-07-2016 01:33,01:11,71,12-07-2016,12:22 AM,Tuesday,No,Yes,Yes,Night
1553,City,23,Trip Completed,12-07-2016 06:09,12-07-2016 07:09,01:00,60,12-07-2016,6:09 AM,Tuesday,No,Yes,Yes,Morning
1692,Airport,23,Trip Completed,12-07-2016 07:52,12-07-2016 09:01,01:09,69,12-07-2016,7:52 AM,Tuesday,No,Yes,Yes,Morning
2114,City,23,Trip Completed,12-07-2016 16:36,12-07-2016 17:21,00:45,45,12-07-2016,4:36 PM,Tuesday,No,Yes,Yes,Afternoon
2742,City,23,Trip Completed,13-07-2016 03:07,13-07-2016 03:51,00:43,44,13-07-2016,3:07 AM,Wednesday,No,Yes,Yes,Night
4273,City,23,Trip Completed,14-07-2016 06:17,14-07-2016 07:02,00:45,45,14-07-2016,6:17 AM,Thursday,No,Yes,Yes,Morning
4668,City,23,Trip Completed,14-07-2016 12:25,14-07-2016 13:34,01:09,70,14-07-2016,12:25 PM,Thursday,No,Yes,Yes,Afternoon
5425,City,23,Trip Completed,15-07-2016 02:23,15-07-2016 03:08,00:44,45,15-07-2016,2:23 AM,Friday,No,Yes,Yes,Night
5488,City,23,Trip Completed,15-07-2016 04:53,15-07-2016 06:00,01:06,67,15-07-2016,4:53 AM,Friday,No,Yes,Yes,Night
5781,City,23,Trip Completed,15-07-2016 08:35,15-07-2016 09:42,01:06,67,15-07-2016,8:35 AM,Friday,No,Yes,Yes,Morning
5966,Airport,23,Trip Completed,15-07-2016 10:54,15-07-2016 11:58,01:04,64,15-07-2016,10:54 AM,Friday,No,Yes,Yes,Morning
6122,City,23,Trip Completed,15-07-2016 15:26,15-07-2016 16:29,01:03,64,15-07-2016,3:26 PM,Friday,No,Yes,Yes,Afternoon
357,Airport,24,Trip Completed,11-07-2016 08:00,11-07-2016 09:08,01:08,68,11-07-2016,8:00 AM,Monday,No,Yes,Yes,Morning
1068,City,24,Trip Completed,11-07-2016 19:52,11-07-2016 20:48,00:56,56,11-07-2016,7:52 PM,Monday,No,Yes,Yes,Evening
2689,Airport,24,Trip Completed,13-07-2016 00:34,13-07-2016 01:49,01:15,75,13-07-2016,12:34 AM,Wednesday,No,Yes,Yes,Night
2791,City,24,Trip Completed,13-07-2016 04:56,13-07-2016 05:33,00:37,37,13-07-2016,4:56 AM,Wednesday,No,Yes,Yes,Night
3321,City,24,Trip Completed,13-07-2016 12:23,13-07-2016 13:25,01:02,62,13-07-2016,12:23 PM,Wednesday,No,Yes,Yes,Afternoon
3423,Airport,24,Trip Completed,13-07-2016 15:52,13-07-2016 16:50,00:58,59,13-07-2016,3:52 PM,Wednesday,No,Yes,Yes,Afternoon
3761,Airport,24,Trip Completed,13-07-2016 20:35,13-07-2016 21:39,01:03,64,13-07-2016,8:35 PM,Wednesday,No,Yes,Yes,Evening
4140,City,24,Trip Completed,14-07-2016 04:48,14-07-2016 06:05,01:16,77,14-07-2016,4:48 AM,Thursday,No,Yes,Yes,Night
4656,City,24,Trip Completed,14-07-2016 12:06,14-07-2016 12:49,00:42,43,14-07-2016,12:06 PM,Thursday,No,Yes,Yes,Afternoon
4931,Airport,24,Trip Completed,14-07-2016 18:21,14-07-2016 18:54,00:32,32,14-07-2016,6:21 PM,Thursday,No,Yes,Yes,Evening
5268,City,24,Trip Completed,14-07-2016 21:29,14-07-2016 22:30,01:00,61,14-07-2016,9:29 PM,Thursday,No,Yes,Yes,Late Night
5811,City,24,Trip Completed,15-07-2016 08:46,15-07-2016 09:26,00:40,40,15-07-2016,8:46 AM,Friday,No,Yes,Yes,Morning
6139,Airport,24,Trip Completed,15-07-2016 15:45,15-07-2016 16:40,00:55,55,15-07-2016,3:45 PM,Friday,No,Yes,Yes,Afternoon
6333,Airport,24,Trip Completed,15-07-2016 18:41,15-07-2016 19:53,01:12,72,15-07-2016,6:41 PM,Friday,No,Yes,Yes,Evening
773,City,25,Trip Completed,11-07-2016 16:23,11-07-2016 17:21,00:58,58,11-07-2016,4:23 PM,Monday,No,Yes,Yes,Afternoon
1123,City,25,Trip Completed,11-07-2016 20:20,11-07-2016 21:18,00:58,58,11-07-2016,8:20 PM,Monday,No,Yes,Yes,Evening
2667,Airport,25,Trip Completed,12-07-2016 23:35,13-07-2016 00:40,01:05,66,12-07-2016,11:35 PM,Tuesday,No,Yes,Yes,Late Night
2833,City,25,Trip Completed,13-07-2016 05:27,13-07-2016 06:19,00:51,52,13-07-2016,5:27 AM,Wednesday,No,Yes,Yes,Night
3396,City,25,Trip Completed,13-07-2016 14:59,13-07-2016 15:57,00:58,58,13-07-2016,2:59 PM,Wednesday,No,Yes,Yes,Afternoon
3590,City,25,Trip Completed,13-07-2016 18:31,13-07-2016 19:31,01:00,60,13-07-2016,6:31 PM,Wednesday,No,Yes,Yes,Evening
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016 21:21,00:43,43,13-07-2016,8:38 PM,Wednesday,No,Yes,Yes,Evening
4566,City,25,Trip Completed,14-07-2016 09:48,14-07-2016 10:22,00:33,34,14-07-2016,9:48 AM,Thursday,No,Yes,Yes,Morning
4862,City,25,Trip Completed,14-07-2016 17:37,14-07-2016 18:41,01:03,64,14-07-2016,5:37 PM,Thursday,No,Yes,Yes,Evening
5564,Airport,25,Trip Completed,15-07-2016 05:41,15-07-2016 06:53,01:12,72,15-07-2016,5:41 AM,Friday,No,Yes,Yes,Night
6187,City,25,Trip Completed,15-07-2016 17:11,15-07-2016 18:08,00:57,57,15-07-2016,5:11 PM,Friday,No,Yes,Yes,Evening
6642,City,25,Trip Completed,15-07-2016 22:07,15-07-2016 22:54,00:46,47,15-07-2016,10:07 PM,Friday,No,Yes,Yes,Late Night
322,City,26,Trip Completed,11-07-2016 07:31,11-07-2016 08:10,00:39,39,11-07-2016,7:31 AM,Monday,No,Yes,Yes,Morning
793,City,26,Trip Completed,11-07-2016 17:04,11-07-2016 18:06,01:02,62,11-07-2016,5:04 PM,Monday,No,Yes,Yes,Evening
898,Airport,26,Trip Completed,11-07-2016 18:14,11-07-2016 19:09,00:55,55,11-07-2016,6:14 PM,Monday,No,Yes,Yes,Evening
1258,City,26,Trip Completed,11-07-2016 21:51,11-07-2016 23:00,01:09,69,11-07-2016,9:51 PM,Monday,No,Yes,Yes,Late Night
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016 06:14,00:53,54,13-07-2016,5:20 AM,Wednesday,No,Yes,Yes,Night
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016 09:22,00:28,29,13-07-2016,8:54 AM,Wednesday,No,Yes,Yes,Morning
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016 17:13,01:00,61,13-07-2016,4:12 PM,Wednesday,No,Yes,Yes,Afternoon
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016 23:27,00:37,37,13-07-2016,10:50 PM,Wednesday,No,Yes,Yes,Late Night
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016 20:16,00:43,44,15-07-2016,7:33 PM,Friday,No,Yes,Yes,Evening
204,City,27,Trip Completed,11-07-2016 06:04,11-07-2016 06:44,00:40,40,11-07-2016,6:04 AM,Monday,No,Yes,Yes,Morning
632,Airport,27,Trip Completed,11-07-2016 12:20,11-07-2016 13:10,00:50,50,11-07-2016,12:20 PM,Monday,No,Yes,Yes,Afternoon
763,City,27,Trip Completed,11-07-2016 16:19,11-07-2016 17:25,01:06,66,11-07-2016,4:19 PM,Monday,No,Yes,Yes,Afternoon
1786,Airport,27,Trip Completed,12-07-2016 09:03,12-07-2016 09:58,00:55,55,12-07-2016,9:03 AM,Tuesday,No,Yes,Yes,Morning
1968,City,27,Trip Completed,12-07-2016 12:10,12-07-2016 12:49,00:39,39,12-07-2016,12:10 PM,Tuesday,No,Yes,Yes,Afternoon
2088,Airport,27,Trip Completed,12-07-2016 15:51,12-07-2016 17:02,01:11,71,12-07-2016,3:51 PM,Tuesday,No,Yes,Yes,Afternoon
2473,Airport,27,Trip Completed,12-07-2016 20:43,12-07-2016 21:20,00:37,37,12-07-2016,8:43 PM,Tuesday,No,Yes,Yes,Evening
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016 06:27,00:36,37,13-07-2016,5:50 AM,Wednesday,No,Yes,Yes,Night
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48,00:23,24,13-07-2016,8:24 PM,Wednesday,No,Yes,Yes,Evening
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016 09:00,00:34,34,14-07-2016,8:26 AM,Thursday,No,Yes,Yes,Morning
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52,00:42,43,14-07-2016,9:09 PM,Thursday,No,Yes,Yes,Late Night
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016 19:35,00:36,36,15-07-2016,6:59 PM,Friday,No,Yes,Yes,Evening
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016 23:13,01:14,74,15-07-2016,9:59 PM,Friday,No,Yes,Yes,Late Night
84,City,28,Trip Completed,11-07-2016 04:50,11-07-2016 05:26,00:36,36,11-07-2016,4:50 AM,Monday,No,Yes,Yes,Night
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016 21:53,00:36,36,11-07-2016,9:17 PM,Monday,No,Yes,Yes,Late Night
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016 08:40,00:56,56,12-07-2016,7:44 AM,Tuesday,No,Yes,Yes,Morning
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,00:40,40,13-07-2016,4:33 AM,Wednesday,No,Yes,Yes,Night
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,00:32,33,13-07-2016,9:51 AM,Wednesday,No,Yes,Yes,Morning
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,00:50,51,13-07-2016,7:56 PM,Wednesday,No,Yes,Yes,Evening
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,00:56,56,14-07-2016,6:02 PM,Thursday,No,Yes,Yes,Evening
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,00:59,59,15-07-2016,8:54 PM,Friday,No,Yes,Yes,Evening
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,01:09,70,15-07-2016,11:02 PM,Friday,No,Yes,Yes,Late Night
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016 07:18,00:52,52,12-07-2016,6:26 AM,Tuesday,No,Yes,Yes,Morning
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016 13:12,01:07,67,12-07-2016,12:05 PM,Tuesday,No,Yes,Yes,Afternoon
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,00:59,60,13-07-2016,5:18 AM,Wednesday,No,Yes,Yes,Night
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,00:53,54,13-07-2016,6:34 AM,Wednesday,No,Yes,Yes,Morning
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,01:04,65,13-07-2016,1:47 PM,Wednesday,No,Yes,Yes,Afternoon
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,01:04,65,13-07-2016,6:07 PM,Wednesday,No,Yes,Yes,Evening
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,01:12,72,13-07-2016,8:30 PM,Wednesday,No,Yes,Yes,Evening
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,01:01,61,14-07-2016,9:48 AM,Thursday,No,Yes,Yes,Morning
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,01:12,72,15-07-2016,6:29 PM,Friday,No,Yes,Yes,Evening
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,00:32,33,15-07-2016,7:53 PM,Friday,No,Yes,Yes,Evening
517,Airport,30,Trip Completed,11-07-2016 09:45,11-07-2016 10:24,00:39,39,11-07-2016,9:45 AM,Monday,No,Yes,Yes,Morning
1406,Airport,30,Trip Completed,12-07-2016 03:02,12-07-2016 03:55,00:53,53,12-07-2016,3:02 AM,Tuesday,No,Yes,Yes,Night
1643,Airport,30,Trip Completed,12-07-2016 07:18,12-07-2016 08:10,00:52,52,12-07-2016,7:18 AM,Tuesday,No,Yes,Yes,Morning
2108,Airport,30,Trip Completed,12-07-2016 16:14,12-07-2016 16:48,00:34,34,12-07-2016,4:14 PM,Tuesday,No,Yes,Yes,Afternoon
2647,City,30,Trip Completed,12-07-2016 22:46,12-07-2016 23:18,00:32,32,12-07-2016,10:46 PM,Tuesday,No,Yes,Yes,Late Night
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,00:59,60,13-07-2016,8:41 AM,Wednesday,No,Yes,Yes,Morning
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,00:39,39,13-07-2016,8:15 PM,Wednesday,No,Yes,Yes,Evening
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,00:59,60,14-07-2016,8:13 AM,Thursday,No,Yes,Yes,Morning
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,01:12,72,14-07-2016,4:43 PM,Thursday,No,Yes,Yes,Afternoon
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,00:34,34,15-07-2016,4:59 AM,Friday,No,Yes,Yes,Night
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,00:41,42,15-07-2016,8:19 PM,Friday,No,Yes,Yes,Evening
6731,Airport,30,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,00:48,48,15-07-2016,11:23 PM,Friday,No,Yes,Yes,Late Night
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016 13:00,00:46,46,11-07-2016,12:14 PM,Monday,No,Yes,Yes,Afternoon
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016 16:45,00:57,57,11-07-2016,3:48 PM,Monday,No,Yes,Yes,Afternoon
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016 20:31,00:38,38,11-07-2016,7:53 PM,Monday,No,Yes,Yes,Evening
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016 10:35,00:25,25,12-07-2016,10:10 AM,Tuesday,No,Yes,Yes,Morning
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,00:48,49,15-07-2016,6:18 AM,Friday,No,Yes,Yes,Morning
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,00:30,31,15-07-2016,9:37 AM,Friday,No,Yes,Yes,Morning
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,00:56,57,15-07-2016,2:44 PM,Friday,No,Yes,Yes,Afternoon
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,00:52,52,15-07-2016,10:15 PM,Friday,No,Yes,Yes,Late Night
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016 18:33,00:59,59,12-07-2016,5:34 PM,Tuesday,No,Yes,Yes,Evening
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,00:50,50,13-07-2016,11:23 AM,Wednesday,No,Yes,Yes,Morning
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,01:01,61,13-07-2016,7:33 PM,Wednesday,No,Yes,Yes,Evening
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,00:33,33,14-07-2016,4:41 PM,Thursday,No,Yes,Yes,Afternoon
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,00:45,46,15-07-2016,9:47 AM,Friday,No,Yes,Yes,Morning
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,00:44,44,15-07-2016,5:11 PM,Friday,No,Yes,Yes,Evening
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,01:14,74,15-07-2016,9:03 PM,Friday,No,Yes,Yes,Late Night
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016 06:37,01:05,65,11-07-2016,5:32 AM,Monday,No,Yes,Yes,Night
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016 16:32,01:05,65,11-07-2016,3:27 PM,Monday,No,Yes,Yes,Afternoon
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016 19:04,00:42,42,11-07-2016,6:22 PM,Monday,No,Yes,Yes,Evening
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016 06:13,00:57,57,12-07-2016,5:16 AM,Tuesday,No,Yes,Yes,Night
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016 12:55,01:10,70,12-07-2016,11:45 AM,Tuesday,No,Yes,Yes,Morning
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,00:57,57,13-07-2016,8:15 AM,Wednesday,No,Yes,Yes,Morning
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,00:24,25,13-07-2016,11:13 PM,Wednesday,No,Yes,Yes,Late Night
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,01:04,64,14-07-2016,5:11 AM,Thursday,No,Yes,Yes,Night
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,00:58,59,15-07-2016,5:50 PM,Friday,No,Yes,Yes,Evening
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016 16:44,01:14,74,11-07-2016,3:30 PM,Monday,No,Yes,Yes,Afternoon
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,00:38,38,13-07-2016,2:38 AM,Wednesday,No,Yes,Yes,Night
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,00:35,36,13-07-2016,5:46 AM,Wednesday,No,Yes,Yes,Night
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,00:26,26,13-07-2016,5:50 PM,Wednesday,No,Yes,Yes,Evening
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,00:56,57,14-07-2016,11:58 AM,Thursday,No,Yes,Yes,Morning
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,00:43,44,14-07-2016,7:21 PM,Thursday,No,Yes,Yes,Evening
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016 09:05,01:03,63,11-07-2016,8:02 AM,Monday,No,Yes,Yes,Morning
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016 17:34,01:15,75,11-07-2016,4:19 PM,Monday,No,Yes,Yes,Afternoon
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016 23:21,01:20,80,11-07-2016,10:01 PM,Monday,No,Yes,Yes,Late Night
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016 06:47,01:06,66,12-07-2016,5:41 AM,Tuesday,No,Yes,Yes,Night
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016 12:43,00:21,21,12-07-2016,12:22 PM,Tuesday,No,Yes,Yes,Afternoon
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,01:07,67,13-07-2016,5:53 AM,Wednesday,No,Yes,Yes,Night
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,00:40,40,13-07-2016,2:52 PM,Wednesday,No,Yes,Yes,Afternoon
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,01:05,66,13-07-2016,6:25 PM,Wednesday,No,Yes,Yes,Evening
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,00:58,58,14-07-2016,4:28 AM,Thursday,No,Yes,Yes,Night
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,00:44,45,14-07-2016,2:52 PM,Thursday,No,Yes,Yes,Afternoon
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016 21:38,00:28,28,15-07-2016,9:09 PM,Friday,No,Yes,Yes,Late Night
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016 23:22,00:52,53,15-07-2016,10:29 PM,Friday,No,Yes,Yes,Late Night
1104,Airport,36,Trip Completed,11-07-2016 20:17,11-07-2016 21:20,01:03,63,11-07-2016,8:17 PM,Monday,No,Yes,Yes,Evening
1596,Airport,36,Trip Completed,12-07-2016 06:39,12-07-2016 07:30,00:51,51,12-07-2016,6:39 AM,Tuesday,No,Yes,Yes,Morning
1835,Airport,36,Trip Completed,12-07-2016 09:35,12-07-2016 10:30,00:55,55,12-07-2016,9:35 AM,Tuesday,No,Yes,Yes,Morning
2110,Airport,36,Trip Completed,12-07-2016 16:19,12-07-2016 17:12,00:53,53,12-07-2016,4:19 PM,Tuesday,No,Yes,Yes,Afternoon
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016 04:33,00:43,43,13-07-2016,3:50 AM,Wednesday,No,Yes,Yes,Night
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016 08:40,01:14,75,13-07-2016,7:26 AM,Wednesday,No,Yes,Yes,Morning
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016 15:45,00:29,29,13-07-2016,3:16 PM,Wednesday,No,Yes,Yes,Afternoon
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26,00:51,52,13-07-2016,9:34 PM,Wednesday,No,Yes,Yes,Late Night
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016 09:55,01:15,76,14-07-2016,8:39 AM,Thursday,No,Yes,Yes,Morning
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57,01:06,67,14-07-2016,8:50 PM,Thursday,No,Yes,Yes,Evening
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016 07:17,01:01,62,15-07-2016,6:15 AM,Friday,No,Yes,Yes,Morning
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016 22:56,01:15,75,15-07-2016,9:40 PM,Friday,No,Yes,Yes,Late Night
